user_id,register_date,country,native_language,target_languages,user_type,age_group,gender,learning_goal,cohort
HT_016319,2026-01-06,South Korea,Spanish,Portuguese,premium,25-34,M,Exam,2026-01
HT_016320,2026-03-24,Japan,French,Chinese,premium,25-34,F,Exam,2026-03
HT_016321,2025-04-14,Canada,Portuguese,Dutch|Italian|Chinese,premium,18-24,F,Exam,2025-04
HT_016322,2025-04-17,Australia,Arabic,Russian,free,25-34,Other,Immigration,2025-04
HT_016323,2025-07-02,USA,Japanese,German,premium,25-34,Other,Immigration,2025-07
HT_016324,2025-05-04,China,Portuguese,Arabic|Spanish,free,25-34,Other,Immigration,2025-05
HT_016325,2025-07-16,UK,Chinese,Russian|Italian|Korean,free,35-44,M,Business,2025-07
HT_016326,2026-01-02,USA,Russian,Chinese,free,25-34,F,Hobby,2026-01
HT_016327,2026-02-09,Germany,Chinese,French|Russian,free,18-24,M,Travel,2026-02
HT_016328,2025-09-04,Spain,Spanish,German|Chinese,free,45+,F,Hobby,2025-09
HT_016329,2025-10-31,Canada,Arabic,Chinese|Japanese|Korean,free,18-24,M,Immigration,2025-10
HT_016330,2025-12-29,Japan,Portuguese,German|Korean|Chinese,free,25-34,F,Business,2025-12
HT_016331,2025-10-11,Australia,Spanish,French|Dutch,free,25-34,Other,Immigration,2025-10
HT_016332,2025-05-27,Brazil,French,Chinese|Dutch|German,free,35-44,M,Hobby,2025-05
HT_016333,2025-05-23,France,Russian,Arabic|Chinese|French,free,25-34,F,Immigration,2025-05
HT_016334,2025-07-25,UK,Portuguese,Dutch,free,35-44,Other,Business,2025-07
HT_016335,2026-03-25,USA,English,Russian|Chinese|Portuguese,free,25-34,F,Immigration,2026-03
HT_016336,2026-03-04,Spain,Arabic,Russian|Japanese|Dutch,premium,25-34,Other,Exam,2026-03
HT_016337,2026-03-19,Canada,Arabic,Russian|French,free,25-34,M,Business,2026-03
HT_016338,2025-11-10,Mexico,French,Dutch|Italian|Korean,premium,25-34,F,Travel,2025-11
HT_016339,2025-06-05,Japan,English,Dutch|German,free,18-24,Other,Travel,2025-06
HT_016340,2025-09-06,South Korea,Arabic,Italian|Chinese|Dutch,free,25-34,Other,Travel,2025-09
HT_016341,2026-03-19,Australia,Russian,Portuguese,free,25-34,F,Travel,2026-03
HT_016342,2025-06-23,USA,French,Japanese,free,18-24,Other,Travel,2025-06
HT_016343,2025-08-26,Australia,Chinese,French,free,18-24,M,Travel,2025-08
HT_016344,2026-01-23,Australia,English,Portuguese|Russian|Dutch,premium,25-34,Other,Travel,2026-01
HT_016345,2025-07-05,Brazil,Italian,Japanese,free,18-24,M,Business,2025-07
HT_016346,2025-07-01,USA,Arabic,English|Spanish,free,18-24,Other,Travel,2025-07
HT_016347,2026-02-26,Spain,Japanese,Russian,free,25-34,Other,Travel,2026-02
HT_016348,2026-01-31,Brazil,Portuguese,Italian|Japanese|French,free,18-24,M,Immigration,2026-01
HT_016349,2026-02-03,Australia,Spanish,Arabic|Chinese,free,45+,M,Immigration,2026-02
HT_016350,2026-03-02,South Korea,Chinese,Russian,free,18-24,F,Travel,2026-03
HT_016351,2025-09-17,France,English,German,free,18-24,F,Hobby,2025-09
HT_016352,2025-11-14,USA,English,Dutch|Chinese,free,25-34,M,Hobby,2025-11
HT_016353,2026-02-05,France,English,Arabic|Italian,free,18-24,M,Hobby,2026-02
HT_016354,2026-03-10,China,Portuguese,Chinese|French|Spanish,free,45+,Other,Exam,2026-03
HT_016355,2025-10-04,France,Japanese,French|English|German,free,25-34,Other,Travel,2025-10
HT_016356,2025-12-09,Japan,Japanese,Chinese|Korean,premium,18-24,M,Hobby,2025-12
HT_016357,2025-07-18,Brazil,Portuguese,English|Japanese|Chinese,free,25-34,M,Immigration,2025-07
HT_016358,2025-12-02,USA,Spanish,Dutch|Korean,free,25-34,Other,Exam,2025-12
HT_016359,2025-08-14,China,Russian,Korean|Arabic,free,18-24,M,Immigration,2025-08
HT_016360,2025-06-12,Japan,Spanish,German|Italian|Japanese,free,45+,F,Exam,2025-06
HT_016361,2025-06-23,Brazil,French,Spanish|Chinese,free,35-44,M,Travel,2025-06
HT_016362,2025-11-30,South Korea,Japanese,Spanish,free,25-34,Other,Business,2025-11
HT_016363,2025-10-12,South Korea,Portuguese,Italian|English|Spanish,free,25-34,M,Immigration,2025-10
HT_016364,2025-05-25,France,English,Portuguese|Spanish,free,18-24,Other,Immigration,2025-05
HT_016365,2025-09-02,Germany,Arabic,Korean|Dutch|German,free,18-24,M,Business,2025-09
HT_016366,2025-10-03,Australia,Japanese,Spanish,premium,18-24,Other,Business,2025-10
HT_016367,2026-02-05,Canada,Chinese,German|Portuguese|English,free,18-24,Other,Exam,2026-02
HT_016368,2025-11-18,UK,Korean,Japanese,free,35-44,F,Immigration,2025-11
HT_016369,2025-11-15,Canada,Chinese,Italian,free,18-24,M,Immigration,2025-11
HT_016370,2025-11-07,Australia,German,Korean|Portuguese|Japanese,premium,25-34,M,Travel,2025-11
HT_016371,2025-05-01,Germany,Arabic,Korean|Italian|Chinese,premium,25-34,F,Hobby,2025-05
HT_016372,2025-06-28,Mexico,German,Dutch|Japanese,free,18-24,Other,Travel,2025-06
HT_016373,2025-11-27,Germany,English,Korean|Arabic,free,35-44,M,Business,2025-11
HT_016374,2025-11-27,UK,German,Chinese|Spanish,free,25-34,F,Immigration,2025-11
HT_016375,2025-08-06,Spain,Italian,Russian|Japanese,free,25-34,F,Business,2025-08
HT_016376,2026-02-11,Japan,Dutch,German|Italian|Spanish,free,25-34,Other,Business,2026-02
HT_016377,2025-05-19,Japan,Russian,German|French|English,premium,18-24,F,Exam,2025-05
HT_016378,2025-05-08,Brazil,Dutch,German|English,free,45+,F,Business,2025-05
HT_016379,2026-03-08,Mexico,Spanish,Korean|Italian|French,free,35-44,Other,Hobby,2026-03
HT_016380,2025-05-15,Canada,Arabic,Chinese|Japanese|Italian,free,25-34,M,Business,2025-05
HT_016381,2025-10-04,Brazil,Dutch,Japanese|Korean|Spanish,free,35-44,M,Exam,2025-10
HT_016382,2026-02-06,UK,Portuguese,Italian|English|Russian,premium,18-24,F,Business,2026-02
HT_016383,2025-06-27,Mexico,Arabic,Dutch|German,free,25-34,Other,Hobby,2025-06
HT_016384,2025-07-17,Brazil,German,Arabic|Chinese|Dutch,free,35-44,M,Business,2025-07
HT_016385,2025-04-17,South Korea,English,Arabic|Portuguese,premium,18-24,M,Hobby,2025-04
HT_016386,2026-01-04,UK,German,Arabic|Dutch,free,18-24,Other,Travel,2026-01
HT_016387,2025-11-26,China,Italian,Arabic|Spanish,free,35-44,F,Hobby,2025-11
HT_016388,2025-10-23,Brazil,Chinese,German,free,25-34,M,Immigration,2025-10
HT_016389,2025-11-25,USA,English,Spanish|Russian|Japanese,free,18-24,F,Travel,2025-11
HT_016390,2025-09-30,France,Chinese,Dutch|Korean,free,18-24,Other,Travel,2025-09
HT_016391,2025-12-07,Japan,Korean,German|Portuguese,free,18-24,F,Business,2025-12
HT_016392,2026-01-16,France,Arabic,German,free,18-24,F,Travel,2026-01
HT_016393,2026-02-04,Brazil,Italian,Russian|Japanese,free,18-24,Other,Exam,2026-02
HT_016394,2025-04-13,Mexico,Dutch,Spanish,free,18-24,Other,Travel,2025-04
HT_016395,2025-05-17,Mexico,Japanese,Spanish,free,18-24,F,Immigration,2025-05
HT_016396,2025-08-23,South Korea,English,Russian|Japanese,free,25-34,F,Exam,2025-08
HT_016397,2026-03-27,Germany,Russian,Arabic|Spanish,free,35-44,F,Immigration,2026-03
HT_016398,2026-01-18,South Korea,Russian,Chinese|Portuguese,free,35-44,Other,Hobby,2026-01
HT_016399,2025-04-23,South Korea,Italian,Spanish,premium,18-24,Other,Exam,2025-04
HT_016400,2025-06-04,USA,Portuguese,German|Russian,free,25-34,F,Business,2025-06
HT_016401,2025-07-13,Mexico,English,Portuguese,free,25-34,F,Hobby,2025-07
HT_016402,2026-03-11,USA,English,Korean|French|Portuguese,free,35-44,Other,Business,2026-03
HT_016403,2025-08-15,France,Chinese,Italian|Spanish,free,25-34,F,Immigration,2025-08
HT_016404,2026-02-20,Brazil,Italian,Chinese|French,free,45+,Other,Immigration,2026-02
HT_016405,2025-05-19,UK,Spanish,Portuguese|Korean|French,free,25-34,F,Business,2025-05
HT_016406,2025-11-07,Australia,Portuguese,German|Dutch|Spanish,free,18-24,F,Business,2025-11
HT_016407,2026-03-21,Mexico,Dutch,Korean|French,free,35-44,Other,Travel,2026-03
HT_016408,2026-03-27,Brazil,Spanish,Italian|Korean,free,45+,M,Travel,2026-03
HT_016409,2025-12-17,Spain,Russian,German|Italian,free,45+,F,Hobby,2025-12
HT_016410,2025-11-17,South Korea,Arabic,Italian,premium,18-24,F,Hobby,2025-11
HT_016411,2025-05-10,Australia,French,Spanish,free,25-34,F,Hobby,2025-05
HT_016412,2025-10-10,Brazil,Korean,Portuguese|English|Arabic,free,25-34,M,Business,2025-10
HT_016413,2025-12-16,Brazil,Portuguese,English|Russian|Japanese,free,25-34,Other,Business,2025-12
HT_016414,2026-03-02,Australia,French,Chinese|German,free,18-24,F,Business,2026-03
HT_016415,2025-12-28,China,Italian,Dutch,premium,18-24,Other,Hobby,2025-12
HT_016416,2025-11-23,Germany,English,German|Spanish,free,25-34,F,Business,2025-11
HT_016417,2025-07-01,Brazil,Russian,French,free,25-34,M,Immigration,2025-07
HT_016418,2025-10-21,Germany,Korean,Dutch|Portuguese,free,18-24,M,Hobby,2025-10
HT_016419,2025-09-21,Mexico,Italian,Japanese|Dutch|Arabic,free,35-44,M,Business,2025-09
HT_016420,2025-06-12,Germany,English,Dutch|Russian|Chinese,free,45+,Other,Business,2025-06
HT_016421,2025-12-19,South Korea,French,Chinese|German,free,18-24,Other,Travel,2025-12
HT_016422,2025-11-02,Australia,German,Korean,free,35-44,Other,Hobby,2025-11
HT_016423,2025-11-17,France,Dutch,German,free,18-24,M,Immigration,2025-11
HT_016424,2025-12-26,USA,Portuguese,Spanish|Russian,free,35-44,Other,Hobby,2025-12
HT_016425,2025-10-04,Spain,Chinese,Arabic|Italian,free,18-24,Other,Immigration,2025-10
HT_016426,2025-11-14,Australia,Italian,Chinese|Spanish|Arabic,free,18-24,Other,Travel,2025-11
HT_016427,2026-02-02,USA,Portuguese,Spanish|Dutch,free,25-34,Other,Business,2026-02
HT_016428,2026-03-30,Japan,German,Arabic|Italian|Chinese,free,25-34,F,Immigration,2026-03
HT_016429,2025-10-31,Brazil,Dutch,Italian|Japanese|Arabic,free,45+,M,Travel,2025-10
HT_016430,2025-11-04,UK,Korean,Dutch|Japanese|Russian,free,45+,Other,Exam,2025-11
HT_016431,2025-08-21,Japan,Dutch,Russian|Japanese,free,18-24,M,Immigration,2025-08
HT_016432,2025-10-02,China,Spanish,Korean,free,18-24,F,Hobby,2025-10
HT_016433,2025-10-09,Germany,Arabic,French,premium,25-34,F,Immigration,2025-10
HT_016434,2026-01-11,Brazil,Korean,Italian,free,18-24,Other,Hobby,2026-01
HT_016435,2026-03-27,China,Japanese,French,premium,35-44,Other,Business,2026-03
HT_016436,2025-10-15,France,Portuguese,French|English,premium,18-24,M,Exam,2025-10
HT_016437,2025-07-23,South Korea,English,Arabic|Japanese|French,free,35-44,Other,Exam,2025-07
HT_016438,2025-10-01,South Korea,Arabic,Chinese|Japanese|Russian,free,25-34,M,Exam,2025-10
HT_016439,2026-01-28,Australia,German,Portuguese|Japanese|Arabic,free,18-24,F,Immigration,2026-01
HT_016440,2026-03-29,South Korea,Dutch,Japanese|Spanish,free,35-44,Other,Immigration,2026-03
HT_016441,2026-02-22,Australia,Italian,Korean,free,18-24,M,Exam,2026-02
HT_016442,2025-10-17,Australia,English,Korean|Arabic,premium,25-34,Other,Business,2025-10
HT_016443,2025-06-02,Germany,French,Dutch|Portuguese,premium,18-24,M,Exam,2025-06
HT_016444,2025-05-18,China,Korean,Chinese|Spanish,free,18-24,M,Immigration,2025-05
HT_016445,2025-06-12,Canada,French,Italian,free,25-34,M,Business,2025-06
HT_016446,2025-06-16,Germany,Italian,English|Spanish,free,18-24,M,Exam,2025-06
HT_016447,2025-06-05,Mexico,Dutch,French,free,35-44,F,Business,2025-06
HT_016448,2026-01-14,USA,Korean,Russian|Italian|German,free,35-44,Other,Immigration,2026-01
HT_016449,2026-04-02,Germany,English,Arabic|Japanese,free,35-44,F,Exam,2026-04
HT_016450,2026-01-26,South Korea,Spanish,Russian|English|Korean,premium,18-24,F,Exam,2026-01
HT_016451,2025-08-25,USA,Japanese,Spanish|English|Dutch,free,25-34,Other,Travel,2025-08
HT_016452,2025-04-19,Spain,Chinese,Italian|Spanish,premium,25-34,Other,Immigration,2025-04
HT_016453,2026-03-07,UK,Italian,Korean,free,25-34,Other,Exam,2026-03
HT_016454,2025-08-14,Brazil,English,Korean,free,25-34,M,Travel,2025-08
HT_016455,2025-11-23,Germany,Arabic,Portuguese,free,25-34,M,Exam,2025-11
HT_016456,2025-05-27,Spain,English,Dutch,free,18-24,M,Hobby,2025-05
HT_016457,2025-06-07,UK,Portuguese,Dutch,free,18-24,Other,Hobby,2025-06
HT_016458,2026-02-05,Spain,Portuguese,Chinese|Japanese,free,25-34,M,Immigration,2026-02
HT_016459,2025-11-07,Mexico,Spanish,Portuguese|Korean,free,18-24,M,Immigration,2025-11
HT_016460,2025-08-12,China,Dutch,Arabic|Spanish|French,free,25-34,F,Hobby,2025-08
HT_016461,2025-10-17,France,Chinese,Arabic|Korean|Italian,free,18-24,Other,Immigration,2025-10
HT_016462,2026-01-24,Germany,English,Chinese,free,35-44,Other,Exam,2026-01
HT_016463,2025-08-27,Canada,Spanish,English|Arabic|French,free,18-24,F,Business,2025-08
HT_016464,2026-01-11,Japan,French,Italian,free,35-44,M,Immigration,2026-01
HT_016465,2025-12-17,Australia,Russian,English|Portuguese|Japanese,premium,25-34,M,Travel,2025-12
HT_016466,2025-10-17,USA,French,Korean|Chinese|Italian,free,25-34,Other,Travel,2025-10
HT_016467,2025-10-25,Japan,Portuguese,Russian|Chinese|Arabic,free,35-44,Other,Travel,2025-10
HT_016468,2025-06-04,France,Russian,French|Portuguese|Italian,free,18-24,M,Travel,2025-06
HT_016469,2025-12-17,China,Russian,Korean,free,25-34,Other,Business,2025-12
HT_016470,2025-04-20,Canada,Japanese,French,free,35-44,M,Immigration,2025-04
HT_016471,2025-04-22,Canada,Spanish,Dutch,free,25-34,Other,Exam,2025-04
HT_016472,2025-11-13,South Korea,French,German|Russian,premium,18-24,M,Travel,2025-11
HT_016473,2026-03-30,France,Arabic,Portuguese|German|Russian,free,25-34,F,Immigration,2026-03
HT_016474,2025-09-02,China,Russian,English|Dutch,free,25-34,Other,Exam,2025-09
HT_016475,2025-04-27,Canada,German,Arabic|Russian,free,25-34,Other,Travel,2025-04
HT_016476,2025-11-21,USA,French,Chinese|Russian|Portuguese,free,35-44,F,Immigration,2025-11
HT_016477,2025-07-25,Spain,Korean,Japanese|Arabic|Chinese,free,18-24,Other,Business,2025-07
HT_016478,2025-04-30,Canada,Italian,Chinese|French|Japanese,free,18-24,F,Immigration,2025-04
HT_016479,2025-10-16,Mexico,Russian,Arabic|French|Dutch,free,25-34,F,Hobby,2025-10
HT_016480,2025-05-09,South Korea,Arabic,German|Korean|Russian,free,25-34,Other,Exam,2025-05
HT_016481,2025-10-22,USA,Italian,French|Korean,premium,18-24,Other,Immigration,2025-10
HT_016482,2026-02-20,France,Portuguese,English|Italian|French,free,18-24,M,Travel,2026-02
HT_016483,2025-08-09,Japan,Portuguese,French|German,premium,25-34,Other,Business,2025-08
HT_016484,2025-06-19,UK,Portuguese,Korean|Dutch|Japanese,premium,25-34,Other,Immigration,2025-06
HT_016485,2025-09-19,Mexico,Korean,Arabic|Portuguese,premium,18-24,Other,Travel,2025-09
HT_016486,2025-09-29,China,French,English|German|Arabic,free,35-44,Other,Exam,2025-09
HT_016487,2025-06-09,Canada,Korean,English|Russian|Italian,free,35-44,F,Travel,2025-06
HT_016488,2025-11-18,China,Dutch,Korean,free,18-24,F,Immigration,2025-11
HT_016489,2025-10-15,China,Arabic,Japanese,free,25-34,F,Business,2025-10
HT_016490,2025-07-28,Canada,Japanese,Portuguese,free,25-34,Other,Business,2025-07
HT_016491,2026-03-23,Spain,Dutch,Korean|French,free,18-24,F,Immigration,2026-03
HT_016492,2026-04-03,South Korea,Japanese,Portuguese|Spanish|Arabic,free,18-24,F,Immigration,2026-04
HT_016493,2025-07-26,UK,German,Japanese|Chinese,free,18-24,M,Hobby,2025-07
HT_016494,2025-05-02,Spain,Korean,Spanish|Arabic,free,18-24,M,Immigration,2025-05
HT_016495,2025-11-19,South Korea,Japanese,Portuguese|English|Italian,free,45+,M,Hobby,2025-11
HT_016496,2025-08-31,South Korea,Korean,Chinese,free,35-44,Other,Hobby,2025-08
HT_016497,2025-08-29,Germany,Chinese,Japanese,free,25-34,M,Immigration,2025-08
HT_016498,2025-11-23,Brazil,Korean,Arabic|Italian,free,25-34,F,Business,2025-11
HT_016499,2026-03-26,Brazil,French,Arabic|English,premium,25-34,Other,Business,2026-03
HT_016500,2025-05-13,Australia,Korean,Japanese,premium,18-24,Other,Business,2025-05
HT_016501,2025-12-25,Australia,French,English,free,35-44,Other,Exam,2025-12
HT_016502,2025-05-05,France,Chinese,French|Arabic|Italian,free,25-34,M,Exam,2025-05
HT_016503,2025-11-11,Japan,Portuguese,Arabic|Japanese|Korean,free,18-24,Other,Hobby,2025-11
HT_016504,2025-09-22,UK,Italian,German|Arabic|Japanese,premium,35-44,Other,Travel,2025-09
HT_016505,2026-03-22,Brazil,German,French|Chinese|Japanese,free,25-34,M,Business,2026-03
HT_016506,2025-07-20,France,French,Chinese,free,25-34,Other,Hobby,2025-07
HT_016507,2025-10-28,China,Japanese,Spanish|English|Dutch,free,18-24,M,Travel,2025-10
HT_016508,2026-03-21,Spain,German,French,free,25-34,F,Business,2026-03
HT_016509,2026-02-06,South Korea,Chinese,English|Dutch,free,18-24,F,Business,2026-02
HT_016510,2025-11-28,China,French,Spanish|German,premium,25-34,M,Hobby,2025-11
HT_016511,2025-06-07,USA,Korean,Chinese|Italian,free,18-24,M,Exam,2025-06
HT_016512,2025-11-27,Germany,French,Spanish|Italian,free,25-34,Other,Hobby,2025-11
HT_016513,2025-06-27,USA,Russian,English,free,35-44,F,Immigration,2025-06
HT_016514,2025-08-21,South Korea,Italian,Portuguese|Dutch|Arabic,free,18-24,M,Business,2025-08
HT_016515,2025-12-04,South Korea,Korean,Chinese|Spanish,free,45+,F,Business,2025-12
HT_016516,2025-12-25,Australia,French,German|Japanese,free,35-44,Other,Hobby,2025-12
HT_016517,2025-05-08,Canada,French,Portuguese|Italian,premium,25-34,M,Travel,2025-05
HT_016518,2025-12-02,Mexico,French,Spanish|Korean,free,18-24,M,Hobby,2025-12
HT_016519,2026-03-15,UK,French,Russian|Chinese,free,18-24,F,Business,2026-03
HT_016520,2025-05-10,USA,Italian,Spanish|English,free,35-44,Other,Business,2025-05
HT_016521,2025-04-25,USA,German,Russian|French,free,18-24,Other,Immigration,2025-04
HT_016522,2025-08-15,China,English,Korean|Russian|Italian,free,25-34,F,Business,2025-08
HT_016523,2026-04-12,Spain,Spanish,French|German|Korean,free,18-24,F,Exam,2026-04
HT_016524,2025-10-02,South Korea,Chinese,German|Japanese,premium,18-24,M,Travel,2025-10
HT_016525,2026-03-25,South Korea,Korean,Italian|Spanish|Russian,free,18-24,F,Exam,2026-03
HT_016526,2026-03-29,Spain,Dutch,Russian,free,25-34,M,Hobby,2026-03
HT_016527,2025-12-17,Mexico,Spanish,Italian|Chinese|Russian,premium,18-24,Other,Hobby,2025-12
HT_016528,2025-05-04,South Korea,Italian,Chinese|Korean|Portuguese,free,25-34,M,Travel,2025-05
HT_016529,2025-11-25,USA,Italian,Chinese|Arabic|Spanish,free,25-34,Other,Hobby,2025-11
HT_016530,2025-10-25,USA,English,Japanese,premium,18-24,M,Hobby,2025-10
HT_016531,2026-01-16,Germany,Spanish,Italian,free,25-34,Other,Exam,2026-01
HT_016532,2025-07-11,UK,Spanish,German|Japanese|English,free,25-34,Other,Travel,2025-07
HT_016533,2025-08-06,Australia,French,English|Italian|Portuguese,free,25-34,M,Business,2025-08
HT_016534,2025-12-28,Japan,Russian,English|Italian|Chinese,free,18-24,M,Exam,2025-12
HT_016535,2025-09-11,Germany,Russian,Arabic|German,free,25-34,F,Hobby,2025-09
HT_016536,2026-02-02,Japan,Chinese,Korean|Arabic,premium,18-24,F,Exam,2026-02
HT_016537,2026-03-26,Germany,Korean,German|Portuguese,free,18-24,Other,Hobby,2026-03
HT_016538,2025-08-12,USA,German,Spanish|Portuguese|Arabic,free,45+,Other,Travel,2025-08
HT_016539,2025-11-18,Spain,Japanese,Portuguese|Russian,free,18-24,F,Travel,2025-11
HT_016540,2025-09-07,USA,Dutch,Italian|Arabic,free,18-24,F,Immigration,2025-09
HT_016541,2025-09-03,Canada,Italian,Portuguese|Dutch,free,25-34,F,Immigration,2025-09
HT_016542,2025-10-09,France,German,Chinese,premium,25-34,F,Immigration,2025-10
HT_016543,2025-04-30,USA,Korean,French|German|English,free,18-24,M,Exam,2025-04
HT_016544,2026-02-01,China,Italian,Spanish,free,18-24,F,Exam,2026-02
HT_016545,2026-02-02,South Korea,English,Korean|Portuguese,free,25-34,F,Travel,2026-02
HT_016546,2025-05-25,USA,Italian,Russian|French|Dutch,free,25-34,M,Immigration,2025-05
HT_016547,2026-01-10,Australia,English,Italian|Arabic,free,35-44,M,Business,2026-01
HT_016548,2025-06-22,China,Dutch,Portuguese|Korean,premium,25-34,Other,Immigration,2025-06
HT_016549,2025-11-17,Australia,Russian,Spanish|English|Italian,premium,18-24,Other,Business,2025-11
HT_016550,2026-02-27,South Korea,French,Spanish,premium,45+,M,Immigration,2026-02
HT_016551,2025-06-02,Australia,Spanish,Korean|Italian|Japanese,free,35-44,M,Business,2025-06
HT_016552,2025-05-21,USA,Arabic,German|Korean|Russian,free,35-44,Other,Hobby,2025-05
HT_016553,2025-05-26,Germany,French,English|German,free,35-44,Other,Travel,2025-05
HT_016554,2025-07-29,Brazil,German,Russian|French|Chinese,free,18-24,Other,Immigration,2025-07
HT_016555,2025-11-11,Canada,Dutch,German,free,25-34,F,Travel,2025-11
HT_016556,2025-06-09,Canada,Russian,Japanese|Spanish|Chinese,free,18-24,Other,Immigration,2025-06
HT_016557,2025-06-19,South Korea,Portuguese,Korean|Dutch,free,25-34,F,Travel,2025-06
