pair_id,user_a_id,user_b_id,pair_date,match_success,response_time_hours,conversation_duration_min,messages_exchanged,pair_rating
PAIR_018153,HT_013600,HT_013533,2025-08-08,0,,,0,
PAIR_018154,HT_010402,HT_018308,2025-11-26,1,2.33,7.55,6,4.0
PAIR_018155,HT_015179,HT_010952,2026-04-05,1,7.51,91.31,9,3.0
PAIR_018156,HT_018760,HT_010561,2026-03-13,0,,,0,
PAIR_018157,HT_012944,HT_017967,2026-02-17,1,5.13,27.18,12,5.0
PAIR_018158,HT_017347,HT_018818,2025-06-23,0,,,0,
PAIR_018159,HT_013454,HT_019030,2025-07-07,1,0.45,18.38,10,4.0
PAIR_018160,HT_016704,HT_017261,2026-01-19,1,0.48,6.31,4,5.0
PAIR_018161,HT_016908,HT_011400,2025-05-14,1,1.06,22.19,10,4.0
PAIR_018162,HT_017252,HT_015674,2025-06-04,1,0.81,42.14,14,5.0
PAIR_018163,HT_010300,HT_014117,2025-06-26,1,5.98,24.28,10,
PAIR_018164,HT_010343,HT_011065,2026-02-20,1,0.79,39.55,9,
PAIR_018165,HT_014945,HT_018722,2025-06-18,0,,,0,
PAIR_018166,HT_015310,HT_011865,2025-09-06,1,2.63,8.42,6,5.0
PAIR_018167,HT_014324,HT_015179,2026-03-15,1,2.13,32.41,6,5.0
PAIR_018168,HT_016598,HT_017809,2026-04-01,0,,,0,
PAIR_018169,HT_019891,HT_017843,2026-01-31,0,,,0,
PAIR_018170,HT_016665,HT_011107,2025-11-19,1,8.77,24.63,10,5.0
PAIR_018171,HT_011180,HT_019523,2025-07-02,1,1.07,44.18,8,5.0
PAIR_018172,HT_017617,HT_012421,2025-04-18,0,,,0,
PAIR_018173,HT_019206,HT_018729,2026-04-11,1,0.99,11.06,16,
PAIR_018174,HT_015150,HT_011954,2025-07-11,1,0.7,19.47,3,4.0
PAIR_018175,HT_014350,HT_012232,2026-01-26,1,1.21,19.32,10,5.0
PAIR_018176,HT_012126,HT_010853,2026-04-03,1,3.91,41.14,13,4.0
PAIR_018177,HT_011574,HT_011137,2025-05-12,1,3.25,11.28,9,3.0
PAIR_018178,HT_010309,HT_010871,2025-06-29,0,,,0,
PAIR_018179,HT_016382,HT_015083,2025-05-25,1,4.38,24.76,12,
PAIR_018180,HT_011293,HT_011890,2025-11-11,0,,,0,
PAIR_018181,HT_014964,HT_011054,2025-04-29,1,5.64,13.89,4,4.0
PAIR_018182,HT_016432,HT_010079,2025-10-27,0,,,0,
PAIR_018183,HT_010633,HT_018161,2026-04-02,0,,,0,
PAIR_018184,HT_010310,HT_014775,2025-06-27,0,,,0,
PAIR_018185,HT_019689,HT_016767,2025-12-14,0,,,0,
PAIR_018186,HT_014024,HT_015582,2025-05-18,0,,,0,
PAIR_018187,HT_014411,HT_019599,2026-01-30,1,0.56,10.06,5,
PAIR_018188,HT_017778,HT_013336,2025-12-03,1,4.3,19.0,7,5.0
PAIR_018189,HT_014007,HT_016713,2026-03-19,0,,,0,
PAIR_018190,HT_019116,HT_015758,2025-07-24,0,,,0,
PAIR_018191,HT_018583,HT_012901,2026-04-09,1,1.23,19.73,6,3.0
PAIR_018192,HT_010654,HT_014133,2025-10-22,0,,,0,
PAIR_018193,HT_013180,HT_012011,2025-11-23,1,2.51,13.04,12,
PAIR_018194,HT_011609,HT_012003,2025-10-29,0,,,0,
PAIR_018195,HT_017526,HT_015919,2026-02-03,1,1.64,9.99,9,4.0
PAIR_018196,HT_013697,HT_017862,2025-05-01,1,3.44,38.59,3,3.0
PAIR_018197,HT_017914,HT_011503,2025-07-29,0,,,0,
PAIR_018198,HT_011159,HT_012759,2025-07-11,1,3.07,36.5,6,
PAIR_018199,HT_013101,HT_016814,2026-03-14,0,,,0,
PAIR_018200,HT_015621,HT_015190,2025-12-21,1,2.96,11.77,8,4.0
PAIR_018201,HT_013931,HT_017075,2025-10-15,0,,,0,
PAIR_018202,HT_018175,HT_011483,2026-02-26,1,0.24,26.08,4,3.0
PAIR_018203,HT_017595,HT_018309,2025-12-25,1,0.05,62.53,12,4.0
PAIR_018204,HT_010338,HT_018460,2026-03-16,0,,,0,
PAIR_018205,HT_016853,HT_011578,2025-07-26,0,,,0,
PAIR_018206,HT_015811,HT_011568,2026-03-04,1,6.15,18.35,5,4.0
PAIR_018207,HT_016608,HT_012136,2025-04-18,1,0.06,42.88,6,4.0
PAIR_018208,HT_017681,HT_018803,2025-10-11,1,0.77,37.48,11,
PAIR_018209,HT_018718,HT_012743,2026-03-15,0,,,0,
PAIR_018210,HT_014918,HT_011761,2025-05-04,1,3.93,59.8,4,5.0
PAIR_018211,HT_017173,HT_011436,2026-01-18,1,6.32,6.75,8,3.0
PAIR_018212,HT_014454,HT_019884,2026-03-15,0,,,0,
PAIR_018213,HT_014229,HT_015713,2025-06-30,1,2.63,8.63,8,3.0
PAIR_018214,HT_014630,HT_014009,2025-08-17,1,1.51,36.6,11,3.0
PAIR_018215,HT_011019,HT_012523,2026-03-11,0,,,0,
PAIR_018216,HT_011857,HT_013690,2025-11-27,1,4.4,6.96,13,
PAIR_018217,HT_011188,HT_012682,2025-11-19,1,0.53,23.03,5,5.0
PAIR_018218,HT_017852,HT_010909,2026-02-25,0,,,0,
PAIR_018219,HT_016463,HT_015913,2025-12-23,1,1.79,57.62,9,3.0
PAIR_018220,HT_010804,HT_012840,2025-07-02,1,0.43,7.5,8,
PAIR_018221,HT_010151,HT_018648,2025-11-19,1,1.87,26.49,12,3.0
PAIR_018222,HT_015942,HT_016417,2025-04-23,1,0.23,17.93,3,3.0
PAIR_018223,HT_019445,HT_013891,2025-06-22,1,3.41,23.22,6,
PAIR_018224,HT_011265,HT_019398,2025-10-27,0,,,0,
PAIR_018225,HT_016103,HT_014430,2026-03-02,0,,,0,
PAIR_018226,HT_018107,HT_018026,2025-08-11,0,,,0,
PAIR_018227,HT_016000,HT_016833,2025-10-11,1,0.79,24.18,9,3.0
PAIR_018228,HT_017663,HT_010932,2025-06-17,0,,,0,
PAIR_018229,HT_011635,HT_012954,2025-04-12,1,0.73,65.16,12,3.0
PAIR_018230,HT_011343,HT_011149,2025-07-18,0,,,0,
PAIR_018231,HT_019673,HT_014756,2026-01-23,1,1.21,41.3,8,4.0
PAIR_018232,HT_010853,HT_010684,2026-02-24,0,,,0,
PAIR_018233,HT_010148,HT_016873,2026-03-19,0,,,0,
PAIR_018234,HT_019702,HT_018173,2025-08-05,0,,,0,
PAIR_018235,HT_019142,HT_017756,2025-10-25,0,,,0,
PAIR_018236,HT_014323,HT_015994,2025-10-24,1,0.95,10.68,10,5.0
PAIR_018237,HT_010455,HT_017707,2025-10-09,1,0.48,27.68,12,
PAIR_018238,HT_018962,HT_012605,2025-11-27,1,9.45,4.95,4,5.0
PAIR_018239,HT_018077,HT_012614,2026-03-25,1,0.88,43.53,10,5.0
PAIR_018240,HT_011594,HT_016216,2026-01-27,1,6.34,26.7,6,4.0
PAIR_018241,HT_010363,HT_012878,2026-02-19,1,3.23,13.16,10,4.0
PAIR_018242,HT_018147,HT_018875,2025-05-08,1,1.22,87.69,10,
PAIR_018243,HT_014792,HT_017484,2026-01-08,1,1.04,33.74,9,3.0
PAIR_018244,HT_014608,HT_016000,2026-03-13,0,,,0,
PAIR_018245,HT_014724,HT_014811,2025-08-06,0,,,0,
PAIR_018246,HT_017933,HT_014171,2025-06-04,1,1.75,31.99,8,5.0
PAIR_018247,HT_015935,HT_014659,2025-05-26,1,4.49,68.48,10,3.0
PAIR_018248,HT_010250,HT_016784,2025-06-25,0,,,0,
PAIR_018249,HT_013049,HT_016960,2025-11-13,1,2.64,28.17,7,3.0
PAIR_018250,HT_012437,HT_019454,2025-05-26,0,,,0,
PAIR_018251,HT_012617,HT_011840,2025-06-14,0,,,0,
PAIR_018252,HT_013864,HT_010949,2026-01-10,0,,,0,
PAIR_018253,HT_018476,HT_014526,2025-10-26,0,,,0,
PAIR_018254,HT_015745,HT_018686,2025-09-16,1,2.57,28.8,8,
PAIR_018255,HT_014877,HT_016085,2025-10-26,0,,,0,
PAIR_018256,HT_018283,HT_019135,2025-12-29,0,,,0,
PAIR_018257,HT_013067,HT_018655,2025-12-02,0,,,0,
PAIR_018258,HT_019189,HT_014291,2025-12-08,0,,,0,
PAIR_018259,HT_016928,HT_013082,2025-10-22,0,,,0,
PAIR_018260,HT_010857,HT_016816,2026-01-03,0,,,0,
PAIR_018261,HT_013883,HT_014771,2025-07-07,0,,,0,
PAIR_018262,HT_015246,HT_016647,2025-06-24,0,,,0,
PAIR_018263,HT_012874,HT_014149,2026-01-07,0,,,0,
PAIR_018264,HT_017765,HT_018980,2025-11-17,1,0.14,44.94,8,4.0
PAIR_018265,HT_011804,HT_019683,2025-05-11,0,,,0,
PAIR_018266,HT_016705,HT_015079,2025-10-31,0,,,0,
PAIR_018267,HT_011035,HT_010025,2026-01-15,1,6.22,50.52,8,5.0
PAIR_018268,HT_010724,HT_019788,2025-06-20,0,,,0,
PAIR_018269,HT_016892,HT_012068,2025-08-30,1,1.14,34.63,13,4.0
PAIR_018270,HT_010970,HT_015124,2025-06-25,0,,,0,
PAIR_018271,HT_015637,HT_017000,2025-08-18,0,,,0,
PAIR_018272,HT_010874,HT_013909,2025-10-02,0,,,0,
PAIR_018273,HT_017340,HT_010784,2026-01-26,1,0.64,53.21,2,5.0
PAIR_018274,HT_010869,HT_012049,2025-11-07,0,,,0,
PAIR_018275,HT_013951,HT_012386,2026-02-24,0,,,0,
PAIR_018276,HT_019537,HT_018998,2025-11-16,0,,,0,
PAIR_018277,HT_011422,HT_014625,2026-03-06,0,,,0,
PAIR_018278,HT_019450,HT_019161,2025-10-12,0,,,0,
PAIR_018279,HT_018758,HT_016735,2025-05-22,0,,,0,
PAIR_018280,HT_012446,HT_019651,2025-05-11,0,,,0,
PAIR_018281,HT_013359,HT_013624,2026-04-07,1,4.95,19.31,10,3.0
PAIR_018282,HT_015852,HT_017289,2025-05-28,0,,,0,
PAIR_018283,HT_014850,HT_016425,2025-07-30,0,,,0,
PAIR_018284,HT_013824,HT_015154,2026-01-16,0,,,0,
PAIR_018285,HT_011380,HT_011630,2025-07-11,1,4.84,20.14,7,
PAIR_018286,HT_018638,HT_018242,2025-10-31,0,,,0,
PAIR_018287,HT_019026,HT_018553,2026-04-07,0,,,0,
PAIR_018288,HT_019034,HT_012450,2025-04-15,0,,,0,
PAIR_018289,HT_012709,HT_013307,2026-01-20,0,,,0,
PAIR_018290,HT_015837,HT_013187,2025-08-14,0,,,0,
PAIR_018291,HT_014151,HT_018970,2025-06-29,1,1.48,9.94,11,
PAIR_018292,HT_013096,HT_010133,2025-11-18,0,,,0,
PAIR_018293,HT_016338,HT_015365,2025-08-31,0,,,0,
PAIR_018294,HT_012781,HT_010955,2025-05-14,0,,,0,
PAIR_018295,HT_011450,HT_011850,2025-07-08,1,2.48,14.4,9,5.0
PAIR_018296,HT_019611,HT_017509,2025-11-23,1,1.27,17.84,7,3.0
PAIR_018297,HT_013745,HT_013628,2026-04-02,1,1.41,11.57,6,3.0
PAIR_018298,HT_014436,HT_018671,2026-01-22,0,,,0,
PAIR_018299,HT_015354,HT_010200,2025-09-18,0,,,0,
PAIR_018300,HT_012062,HT_015633,2026-02-27,1,0.55,40.93,11,3.0
PAIR_018301,HT_019462,HT_018582,2025-12-09,0,,,0,
PAIR_018302,HT_018960,HT_012770,2025-07-23,1,0.83,15.27,6,3.0
PAIR_018303,HT_013246,HT_018022,2026-01-15,0,,,0,
PAIR_018304,HT_019394,HT_017836,2026-02-15,0,,,0,
PAIR_018305,HT_017304,HT_011573,2025-06-12,1,1.3,3.91,8,3.0
PAIR_018306,HT_012015,HT_013620,2026-03-14,0,,,0,
PAIR_018307,HT_016875,HT_014695,2026-02-10,0,,,0,
PAIR_018308,HT_016790,HT_012817,2025-08-13,1,6.11,6.9,10,3.0
PAIR_018309,HT_011277,HT_013966,2025-08-19,1,1.12,29.28,6,3.0
PAIR_018310,HT_011404,HT_019293,2025-10-02,1,6.25,19.87,3,3.0
PAIR_018311,HT_015817,HT_012799,2025-11-09,0,,,0,
PAIR_018312,HT_013759,HT_014113,2025-07-26,0,,,0,
PAIR_018313,HT_014059,HT_018358,2026-01-14,0,,,0,
PAIR_018314,HT_017301,HT_012533,2025-10-03,0,,,0,
PAIR_018315,HT_010016,HT_011656,2026-02-01,0,,,0,
PAIR_018316,HT_011439,HT_015498,2026-03-24,1,1.65,31.97,6,
PAIR_018317,HT_011104,HT_014117,2025-11-29,0,,,0,
PAIR_018318,HT_018910,HT_014112,2025-05-16,0,,,0,
PAIR_018319,HT_014778,HT_017765,2026-02-13,1,3.37,25.03,10,
PAIR_018320,HT_011519,HT_012313,2025-12-04,1,2.64,12.13,10,
PAIR_018321,HT_015477,HT_018476,2025-08-20,1,0.67,94.15,6,4.0
PAIR_018322,HT_016648,HT_010972,2026-01-24,0,,,0,
PAIR_018323,HT_019478,HT_010266,2025-08-20,0,,,0,
PAIR_018324,HT_010027,HT_015877,2025-10-25,1,3.65,16.18,8,3.0
PAIR_018325,HT_018312,HT_019253,2025-05-24,0,,,0,
PAIR_018326,HT_011287,HT_018909,2025-08-21,0,,,0,
PAIR_018327,HT_014206,HT_013467,2026-03-06,1,8.77,10.11,3,
PAIR_018328,HT_012879,HT_015240,2026-02-22,1,1.58,102.77,8,3.0
PAIR_018329,HT_019849,HT_010165,2026-02-23,0,,,0,
PAIR_018330,HT_016804,HT_016245,2026-02-08,0,,,0,
PAIR_018331,HT_015476,HT_016065,2025-06-18,0,,,0,
PAIR_018332,HT_019669,HT_018206,2025-05-14,1,2.15,38.65,5,5.0
PAIR_018333,HT_015592,HT_017014,2025-07-04,0,,,0,
PAIR_018334,HT_012565,HT_014293,2025-05-22,0,,,0,
PAIR_018335,HT_015918,HT_019166,2025-09-21,0,,,0,
PAIR_018336,HT_012582,HT_015435,2026-04-12,0,,,0,
PAIR_018337,HT_014616,HT_016009,2026-04-01,0,,,0,
PAIR_018338,HT_011471,HT_012705,2026-02-05,0,,,0,
PAIR_018339,HT_014807,HT_011215,2026-04-05,0,,,0,
PAIR_018340,HT_013255,HT_012612,2026-03-08,1,2.47,37.4,6,3.0
PAIR_018341,HT_018293,HT_011768,2025-11-01,1,2.03,26.04,6,3.0
PAIR_018342,HT_013718,HT_011249,2025-08-12,0,,,0,
PAIR_018343,HT_016196,HT_010548,2025-10-19,0,,,0,
PAIR_018344,HT_010339,HT_016677,2025-10-23,1,3.45,16.82,6,5.0
PAIR_018345,HT_016903,HT_011073,2025-05-23,0,,,0,
PAIR_018346,HT_010263,HT_018320,2025-11-11,1,0.31,36.42,10,4.0
PAIR_018347,HT_019442,HT_011215,2025-08-11,0,,,0,
PAIR_018348,HT_018255,HT_011267,2025-11-10,0,,,0,
PAIR_018349,HT_017870,HT_014395,2025-09-24,0,,,0,
PAIR_018350,HT_019430,HT_010246,2026-02-17,0,,,0,
PAIR_018351,HT_013773,HT_018216,2025-09-16,1,0.85,15.07,5,
PAIR_018352,HT_016097,HT_010734,2025-09-19,0,,,0,
PAIR_018353,HT_018448,HT_011412,2026-02-21,1,2.21,4.34,8,
PAIR_018354,HT_019677,HT_010351,2025-09-19,1,2.04,8.67,6,
PAIR_018355,HT_014695,HT_010579,2026-01-28,0,,,0,
PAIR_018356,HT_016955,HT_011995,2026-01-26,0,,,0,
PAIR_018357,HT_011635,HT_013895,2025-04-17,1,1.59,22.53,6,4.0
PAIR_018358,HT_016255,HT_015887,2025-10-13,1,1.89,40.41,7,3.0
PAIR_018359,HT_010382,HT_016236,2025-07-08,0,,,0,
PAIR_018360,HT_018062,HT_018038,2025-06-26,0,,,0,
PAIR_018361,HT_016219,HT_014053,2026-03-16,0,,,0,
PAIR_018362,HT_017748,HT_015032,2025-12-25,1,0.55,22.73,8,3.0
PAIR_018363,HT_010884,HT_018240,2025-09-20,0,,,0,
PAIR_018364,HT_011797,HT_016138,2025-12-08,0,,,0,
PAIR_018365,HT_018338,HT_018813,2025-09-12,1,1.28,42.12,12,5.0
PAIR_018366,HT_015089,HT_016983,2025-10-15,0,,,0,
PAIR_018367,HT_017417,HT_018151,2025-09-07,1,0.72,2.89,5,4.0
PAIR_018368,HT_013596,HT_016977,2025-08-06,0,,,0,
PAIR_018369,HT_014210,HT_015697,2025-08-18,0,,,0,
PAIR_018370,HT_012862,HT_017960,2025-04-20,0,,,0,
PAIR_018371,HT_011556,HT_014486,2025-05-21,1,2.48,18.89,6,3.0
PAIR_018372,HT_014494,HT_019735,2025-11-06,0,,,0,
PAIR_018373,HT_016531,HT_016021,2025-06-26,0,,,0,
PAIR_018374,HT_013754,HT_019591,2025-12-16,1,1.18,32.2,5,4.0
PAIR_018375,HT_018426,HT_017870,2025-07-16,0,,,0,
PAIR_018376,HT_013894,HT_019605,2025-09-16,1,0.35,69.14,8,3.0
PAIR_018377,HT_010269,HT_019605,2025-11-18,1,1.24,33.59,5,
PAIR_018378,HT_014677,HT_018701,2025-05-25,0,,,0,
PAIR_018379,HT_017391,HT_012855,2025-07-03,1,1.13,24.45,2,3.0
PAIR_018380,HT_011255,HT_011935,2025-12-12,1,3.02,20.99,9,5.0
PAIR_018381,HT_010320,HT_016879,2025-07-27,1,1.55,44.97,7,3.0
PAIR_018382,HT_018137,HT_011342,2025-12-07,0,,,0,
PAIR_018383,HT_019053,HT_017390,2025-09-18,0,,,0,
PAIR_018384,HT_017122,HT_018257,2025-10-02,0,,,0,
PAIR_018385,HT_014183,HT_012811,2026-03-19,0,,,0,
PAIR_018386,HT_013442,HT_011785,2025-06-23,0,,,0,
PAIR_018387,HT_011992,HT_010768,2025-05-11,1,1.22,80.07,6,
PAIR_018388,HT_012102,HT_015367,2025-08-21,0,,,0,
PAIR_018389,HT_015542,HT_017530,2025-10-25,0,,,0,
PAIR_018390,HT_012884,HT_011265,2025-10-07,0,,,0,
PAIR_018391,HT_013580,HT_012202,2025-05-10,1,0.88,12.15,9,3.0
PAIR_018392,HT_010915,HT_010633,2025-09-05,1,1.78,108.2,8,5.0
PAIR_018393,HT_011799,HT_011267,2025-04-16,0,,,0,
PAIR_018394,HT_010245,HT_017324,2025-12-05,1,2.28,77.01,8,4.0
PAIR_018395,HT_013114,HT_016627,2026-03-09,0,,,0,
PAIR_018396,HT_011520,HT_014418,2025-10-22,1,1.36,18.32,10,3.0
PAIR_018397,HT_015266,HT_010103,2025-05-20,1,1.89,16.12,6,
PAIR_018398,HT_011624,HT_017009,2025-11-19,1,0.39,4.82,2,
PAIR_018399,HT_011052,HT_017772,2026-01-15,1,8.24,23.46,8,5.0
PAIR_018400,HT_010056,HT_013073,2025-08-13,0,,,0,
PAIR_018401,HT_013172,HT_014167,2026-01-15,0,,,0,
PAIR_018402,HT_010061,HT_018974,2025-09-02,0,,,0,
PAIR_018403,HT_019337,HT_015001,2025-09-29,1,5.98,28.92,7,
PAIR_018404,HT_019080,HT_014217,2026-01-13,1,0.35,32.54,3,5.0
PAIR_018405,HT_015539,HT_019535,2025-11-06,0,,,0,
PAIR_018406,HT_018614,HT_017025,2026-01-11,1,2.74,10.69,11,5.0
PAIR_018407,HT_011855,HT_018993,2025-08-25,1,1.32,33.04,14,
PAIR_018408,HT_011004,HT_016612,2025-07-22,0,,,0,
PAIR_018409,HT_013987,HT_013660,2026-01-08,1,5.36,21.25,8,3.0
PAIR_018410,HT_019311,HT_012595,2026-01-07,0,,,0,
PAIR_018411,HT_016628,HT_016553,2025-11-01,0,,,0,
PAIR_018412,HT_014548,HT_013601,2025-06-29,0,,,0,
PAIR_018413,HT_016667,HT_013234,2025-12-02,0,,,0,
PAIR_018414,HT_011873,HT_015128,2026-03-22,0,,,0,
PAIR_018415,HT_014798,HT_013535,2025-10-07,0,,,0,
PAIR_018416,HT_010676,HT_010821,2026-02-12,0,,,0,
PAIR_018417,HT_014156,HT_019412,2025-04-29,0,,,0,
PAIR_018418,HT_014139,HT_011784,2025-09-13,0,,,0,
PAIR_018419,HT_017654,HT_018761,2025-04-25,1,0.78,9.82,16,4.0
PAIR_018420,HT_013866,HT_019785,2025-07-19,0,,,0,
PAIR_018421,HT_014593,HT_018718,2025-12-07,0,,,0,
PAIR_018422,HT_010162,HT_011772,2025-10-25,0,,,0,
PAIR_018423,HT_015872,HT_013162,2025-07-17,0,,,0,
PAIR_018424,HT_010792,HT_014483,2026-01-25,1,4.47,25.88,7,3.0
PAIR_018425,HT_015220,HT_017897,2025-05-30,0,,,0,
PAIR_018426,HT_019540,HT_010566,2026-01-03,0,,,0,
PAIR_018427,HT_010115,HT_016826,2026-04-05,0,,,0,
PAIR_018428,HT_012084,HT_014255,2025-12-07,0,,,0,
PAIR_018429,HT_018664,HT_017601,2025-10-10,0,,,0,
PAIR_018430,HT_011051,HT_019220,2026-01-02,1,0.74,63.0,6,5.0
PAIR_018431,HT_015914,HT_012208,2025-12-30,1,1.48,55.37,10,4.0
PAIR_018432,HT_010762,HT_016928,2025-11-01,0,,,0,
PAIR_018433,HT_010059,HT_019243,2025-05-31,0,,,0,
PAIR_018434,HT_019997,HT_017739,2026-03-24,1,0.3,11.04,2,5.0
PAIR_018435,HT_013944,HT_010624,2025-09-26,0,,,0,
PAIR_018436,HT_011214,HT_015888,2025-11-20,1,0.61,11.01,15,
PAIR_018437,HT_013373,HT_012880,2026-02-17,0,,,0,
PAIR_018438,HT_015034,HT_015750,2025-10-16,0,,,0,
PAIR_018439,HT_017281,HT_017687,2025-07-18,1,0.97,44.07,6,3.0
PAIR_018440,HT_017992,HT_019910,2025-07-31,0,,,0,
PAIR_018441,HT_011395,HT_019252,2025-06-24,0,,,0,
PAIR_018442,HT_015020,HT_018738,2025-08-03,0,,,0,
PAIR_018443,HT_016624,HT_013911,2026-04-04,0,,,0,
PAIR_018444,HT_011290,HT_012728,2025-12-09,0,,,0,
PAIR_018445,HT_014833,HT_017975,2026-01-02,1,5.31,53.9,6,3.0
PAIR_018446,HT_010801,HT_013219,2026-01-06,0,,,0,
PAIR_018447,HT_010943,HT_010247,2025-10-30,0,,,0,
PAIR_018448,HT_015471,HT_013160,2025-10-26,0,,,0,
PAIR_018449,HT_017525,HT_012581,2026-02-03,0,,,0,
PAIR_018450,HT_019105,HT_017016,2026-03-28,0,,,0,
PAIR_018451,HT_016179,HT_011290,2025-06-26,0,,,0,
PAIR_018452,HT_015559,HT_010812,2025-10-05,0,,,0,
PAIR_018453,HT_016277,HT_011709,2025-11-07,0,,,0,
PAIR_018454,HT_011154,HT_019414,2025-04-23,1,2.76,3.64,8,
PAIR_018455,HT_013020,HT_017163,2025-08-28,0,,,0,
PAIR_018456,HT_017182,HT_012731,2025-11-05,0,,,0,
PAIR_018457,HT_018537,HT_010620,2025-11-29,1,4.68,38.95,6,
PAIR_018458,HT_013239,HT_011189,2026-04-11,1,0.99,42.75,4,4.0
PAIR_018459,HT_010361,HT_016568,2025-07-02,0,,,0,
PAIR_018460,HT_011877,HT_013228,2025-06-09,0,,,0,
PAIR_018461,HT_010468,HT_015768,2026-02-23,0,,,0,
PAIR_018462,HT_010828,HT_010485,2025-07-04,0,,,0,
PAIR_018463,HT_014771,HT_010313,2025-04-20,0,,,0,
PAIR_018464,HT_014275,HT_012441,2025-06-15,0,,,0,
PAIR_018465,HT_017596,HT_011617,2026-03-25,1,0.15,57.36,14,4.0
PAIR_018466,HT_010896,HT_010284,2025-12-18,1,4.35,34.11,4,5.0
PAIR_018467,HT_012000,HT_017806,2025-06-10,0,,,0,
PAIR_018468,HT_010068,HT_018089,2026-03-26,1,0.21,42.66,8,3.0
PAIR_018469,HT_015630,HT_019370,2026-02-10,1,3.63,18.47,8,3.0
PAIR_018470,HT_012180,HT_012634,2026-03-14,0,,,0,
PAIR_018471,HT_011105,HT_014537,2025-08-12,0,,,0,
PAIR_018472,HT_012002,HT_013960,2025-10-20,0,,,0,
PAIR_018473,HT_019796,HT_015382,2025-06-04,1,0.11,28.19,5,
PAIR_018474,HT_012592,HT_013054,2025-04-16,0,,,0,
PAIR_018475,HT_014985,HT_013030,2026-02-21,0,,,0,
PAIR_018476,HT_016117,HT_018091,2025-08-03,0,,,0,
PAIR_018477,HT_014586,HT_015701,2026-01-28,0,,,0,
PAIR_018478,HT_018169,HT_019397,2026-03-31,0,,,0,
PAIR_018479,HT_018278,HT_017385,2025-08-31,1,0.69,37.74,9,3.0
PAIR_018480,HT_015949,HT_012757,2025-12-22,0,,,0,
PAIR_018481,HT_016558,HT_014492,2025-04-26,0,,,0,
PAIR_018482,HT_013035,HT_015835,2025-08-21,0,,,0,
PAIR_018483,HT_014636,HT_012989,2025-06-06,0,,,0,
PAIR_018484,HT_017909,HT_015190,2026-01-08,0,,,0,
PAIR_018485,HT_012488,HT_014201,2025-09-19,0,,,0,
PAIR_018486,HT_017880,HT_018160,2025-11-25,1,1.41,11.88,9,5.0
PAIR_018487,HT_012854,HT_010336,2025-06-29,0,,,0,
PAIR_018488,HT_013081,HT_017175,2025-09-03,0,,,0,
PAIR_018489,HT_016224,HT_012658,2025-12-11,0,,,0,
PAIR_018490,HT_015096,HT_013385,2025-11-14,0,,,0,
PAIR_018491,HT_015351,HT_018632,2025-09-01,0,,,0,
PAIR_018492,HT_015728,HT_014026,2026-01-27,1,0.26,25.17,11,4.0
PAIR_018493,HT_018723,HT_013022,2025-11-27,0,,,0,
PAIR_018494,HT_019432,HT_013354,2025-06-03,0,,,0,
PAIR_018495,HT_011298,HT_015209,2025-10-28,1,2.88,59.92,13,5.0
PAIR_018496,HT_016029,HT_019321,2025-06-20,0,,,0,
PAIR_018497,HT_010164,HT_013115,2025-05-18,1,0.76,18.6,10,3.0
PAIR_018498,HT_010408,HT_013692,2025-12-01,0,,,0,
PAIR_018499,HT_019551,HT_017525,2025-06-04,0,,,0,
PAIR_018500,HT_014193,HT_010179,2025-08-12,1,1.07,59.86,8,5.0
PAIR_018501,HT_012631,HT_018047,2025-04-18,0,,,0,
PAIR_018502,HT_016778,HT_018529,2025-07-04,0,,,0,
PAIR_018503,HT_019046,HT_018254,2026-01-26,1,2.06,19.95,11,4.0
PAIR_018504,HT_018541,HT_014726,2026-01-04,0,,,0,
PAIR_018505,HT_016279,HT_017324,2025-09-10,1,0.77,9.78,5,5.0
PAIR_018506,HT_010703,HT_014455,2026-02-25,0,,,0,
PAIR_018507,HT_012499,HT_016215,2025-04-29,1,0.65,25.0,7,5.0
PAIR_018508,HT_014579,HT_016091,2026-03-25,1,1.62,39.61,4,3.0
PAIR_018509,HT_011129,HT_013378,2026-02-26,1,3.98,11.63,11,5.0
PAIR_018510,HT_012279,HT_017470,2026-01-18,0,,,0,
PAIR_018511,HT_019504,HT_019706,2026-02-24,0,,,0,
PAIR_018512,HT_019293,HT_014385,2025-11-07,0,,,0,
PAIR_018513,HT_019797,HT_018898,2026-01-22,1,1.36,25.09,7,
PAIR_018514,HT_014803,HT_016619,2025-06-24,0,,,0,
PAIR_018515,HT_015348,HT_017435,2025-10-13,1,0.48,47.85,11,3.0
PAIR_018516,HT_013282,HT_017980,2025-12-26,0,,,0,
PAIR_018517,HT_013616,HT_012856,2025-05-14,1,2.49,74.97,4,5.0
PAIR_018518,HT_019399,HT_017371,2025-07-02,0,,,0,
PAIR_018519,HT_015071,HT_018650,2025-10-21,1,2.17,6.67,6,3.0
PAIR_018520,HT_014677,HT_014343,2025-05-11,1,3.25,8.59,5,
PAIR_018521,HT_013098,HT_010787,2025-09-14,1,0.03,40.73,11,3.0
PAIR_018522,HT_017388,HT_016383,2026-02-24,1,0.64,38.91,6,4.0
PAIR_018523,HT_015984,HT_013970,2025-07-26,0,,,0,
PAIR_018524,HT_012673,HT_019648,2025-12-11,0,,,0,
PAIR_018525,HT_016757,HT_013367,2025-10-31,0,,,0,
